college,income,data_overage_mb,data_leftover_mb,data_mb_used,text_message_count,house,handset_price,over_15mins_calls_per_month,average_call_duration,reported_satisfaction,reported_usage_level,considering_change_of_plan,leave,id,operating_system
one,131722.0,213,84.0,5238.0,204,1019051,1279.0,21.0,2.0,low,low,no,LEAVE,1689,IOS
zero,151358.0,80,54.0,5943.0,116,1149018,262.0,3.0,2.0,low,high,yes,STAY,19835,Android
one,191677.0,61,18.0,668.0,131,693341,1174.0,4.0,4.0,high,avg,yes,LEAVE,17623,IOS
one,360653.0,68,14.0,3592.0,140,971092,1211.0,3.0,5.0,low,high,yes,LEAVE,17294,IOS
one,337703.0,41,0.0,3006.0,152,946857,636.0,4.0,8.0,high,high,no,LEAVE,3197,Android
zero,302715.0,52,85.0,4270.0,186,1081674,349.0,3.0,1.0,low,low,no,LEAVE,5755,Android
zero,198096.0,199,86.0,2628.0,86,794707,283.0,15.0,1.0,low,low,yes,STAY,12228,Android
zero,269267.0,165,19.0,2726.0,115,763462,705.0,26.0,5.0,low,low,yes,LEAVE,4053,Android
one,74963.0,203,49.0,1140.0,170,1170777,1275.0,0.0,1.0,low,low,no,STAY,13106,IOS
zero,217849.0,258,0.0,7174.0,180,1109350,984.0,15.0,,avg,avg,,LEAVE,10409,IOS
zero,213700.0,38,16.0,5893.0,185,663809,259.0,5.0,6.0,low,high,yes,LEAVE,4954,Android
one,168196.0,200,19.0,6117.0,220,545634,904.0,27.0,,high,low,no,STAY,4599,IOS
one,183274.0,74,37.0,4210.0,148,869526,491.0,3.0,2.0,avg,high,no,STAY,15972,Android
zero,78707.0,184,0.0,468.0,178,351920,246.0,1.0,15.0,high,high,yes,LEAVE,8799,Android
zero,238069.0,67,14.0,3146.0,116,673109,481.0,5.0,5.0,low,low,no,LEAVE,4834,Android
zero,280055.0,0,18.0,1619.0,174,575466,584.0,0.0,4.0,low,low,no,STAY,5339,Android
zero,173352.0,158,0.0,5696.0,103,981280,782.0,20.0,10.0,low,low,yes,LEAVE,2976,Android
zero,287763.0,52,33.0,5361.0,85,486762,861.0,5.0,1.0,low,high,no,LEAVE,6697,IOS
zero,339798.0,54,0.0,5433.0,187,1155477,401.0,5.0,10.0,high,low,no,STAY,3945,Android
zero,211225.0,38,15.0,1305.0,197,684280,726.0,4.0,5.0,avg,low,yes,LEAVE,17670,Android
one,406700.0,0,0.0,1254.0,117,763549,953.0,1.0,9.0,high,high,yes,LEAVE,8584,IOS
one,240815.0,60,86.0,1245.0,158,768779,425.0,5.0,5.0,low,high,,LEAVE,574,Android
one,111598.0,0,0.0,7069.0,65,866311,1081.0,1.0,14.0,low,high,yes,STAY,2078,IOS
zero,386168.0,64,0.0,681.0,133,360395,1289.0,4.0,12.0,avg,low,yes,LEAVE,13411,IOS
zero,111386.0,32,14.0,4214.0,70,595348,713.0,4.0,5.0,low,low,yes,LEAVE,14815,Android
zero,197606.0,251,11.0,6888.0,202,564527,1162.0,18.0,6.0,low,low,yes,STAY,7801,IOS
zero,348834.0,49,24.0,7898.0,76,465503,700.0,5.0,13.0,avg,low,yes,LEAVE,17642,Android
one,232452.0,171,58.0,502.0,173,811152,521.0,19.0,2.0,high,low,no,STAY,1722,Android
zero,332413.0,97,0.0,4141.0,200,734902,367.0,5.0,15.0,low,avg,no,STAY,15568,Android
zero,236489.0,61,47.0,5568.0,209,676552,1187.0,4.0,2.0,low,low,,LEAVE,3283,IOS
zero,333007.0,179,5.0,5365.0,70,790628,900.0,11.0,4.0,low,high,yes,LEAVE,12438,IOS
one,325719.0,0,0.0,5093.0,212,1413448,1289.0,0.0,11.0,avg,low,yes,STAY,19234,IOS
zero,97384.0,63,0.0,3755.0,140,877452,1325.0,3.0,11.0,low,low,no,LEAVE,16200,IOS
one,132809.0,0,75.0,7518.0,162,388304,1080.0,0.0,1.0,low,high,yes,LEAVE,7235,IOS
zero,158164.0,0,21.0,6425.0,76,1304640,719.0,4.0,6.0,low,low,no,STAY,10475,Android
one,216264.0,203,0.0,1330.0,66,832459,803.0,12.0,14.0,high,low,,LEAVE,10323,IOS
one,345729.0,0,0.0,1633.0,94,1142113,875.0,1.0,9.0,high,high,yes,STAY,16251,IOS
one,251570.0,0,75.0,1237.0,93,1029254,369.0,0.0,2.0,low,low,yes,LEAVE,15912,Android
one,138213.0,56,20.0,7316.0,193,601078,693.0,15.0,4.0,low,high,yes,STAY,3941,Android
zero,135287.0,0,14.0,2619.0,210,829673,736.0,25.0,5.0,low,avg,yes,STAY,5837,Android
zero,370366.0,144,9.0,5940.0,185,792030,276.0,21.0,6.0,high,high,yes,STAY,16195,Android
one,281038.0,57,16.0,4258.0,147,433589,1133.0,4.0,5.0,high,low,yes,LEAVE,3860,IOS
one,407752.0,74,0.0,6128.0,144,1016977,482.0,4.0,10.0,avg,low,yes,STAY,19262,Android
zero,281469.0,0,0.0,6235.0,59,773615,1257.0,1.0,8.0,low,avg,no,LEAVE,15125,IOS
one,146147.0,0,0.0,7092.0,188,1428745,1259.0,3.0,14.0,low,high,yes,STAY,5390,IOS
one,241266.0,182,35.0,5773.0,177,861273,1212.0,29.0,2.0,high,low,yes,LEAVE,18766,IOS
one,100267.0,175,0.0,2562.0,125,941850,1179.0,10.0,12.0,low,high,yes,LEAVE,13253,IOS
one,419658.0,42,0.0,3375.0,209,624535,489.0,5.0,11.0,low,high,yes,STAY,15684,Android
zero,276469.0,182,56.0,5851.0,138,790420,332.0,28.0,2.0,low,low,,LEAVE,12011,Android
zero,121048.0,212,83.0,6342.0,113,396823,1289.0,15.0,1.0,low,high,no,LEAVE,8961,IOS
zero,100818.0,0,10.0,4001.0,167,698380,366.0,0.0,5.0,avg,avg,yes,STAY,822,Android
zero,317389.0,80,0.0,1251.0,167,365038,664.0,5.0,6.0,avg,low,yes,LEAVE,1735,Android
one,346593.0,38,10.0,5186.0,217,803374,509.0,0.0,6.0,high,high,yes,LEAVE,3698,Android
zero,218231.0,0,0.0,2891.0,138,785198,376.0,1.0,9.0,low,avg,yes,LEAVE,19916,Android
one,124108.0,225,6.0,1558.0,101,806760,305.0,12.0,6.0,low,low,yes,STAY,14772,Android
one,206153.0,42,8.0,4704.0,175,1267694,585.0,3.0,4.0,high,low,no,STAY,17763,Android
zero,285205.0,80,53.0,1527.0,115,841602,635.0,1.0,2.0,high,high,no,LEAVE,4487,Android
one,78034.0,217,16.0,3315.0,124,766345,302.0,27.0,6.0,high,low,yes,LEAVE,5763,Android
zero,359187.0,0,18.0,3288.0,218,443636,888.0,1.0,5.0,high,high,yes,LEAVE,6170,IOS
one,192773.0,247,18.0,7416.0,112,988222,882.0,13.0,5.0,low,low,yes,LEAVE,5829,IOS
zero,365644.0,0,7.0,2119.0,58,1454493,851.0,0.0,4.0,high,low,yes,STAY,7078,IOS
one,107863.0,57,0.0,4950.0,105,965316,523.0,4.0,14.0,low,low,yes,LEAVE,2975,Android
one,349978.0,210,23.0,5891.0,201,876583,844.0,14.0,15.0,avg,low,yes,LEAVE,9969,IOS
zero,53452.0,213,41.0,7810.0,166,932285,1034.0,11.0,2.0,high,low,yes,LEAVE,15605,IOS
one,64090.0,62,0.0,6889.0,68,937539,875.0,4.0,14.0,high,high,yes,STAY,13544,IOS
one,370463.0,63,67.0,7080.0,155,518629,757.0,3.0,2.0,high,high,no,LEAVE,17849,Android
zero,370192.0,0,55.0,2832.0,81,672428,691.0,1.0,1.0,high,high,no,STAY,19366,Android
one,275111.0,176,38.0,5074.0,115,1088848,1151.0,16.0,2.0,high,high,yes,LEAVE,19968,IOS
one,107972.0,0,67.0,7571.0,78,758418,960.0,0.0,1.0,avg,low,yes,STAY,19075,IOS
one,304324.0,176,0.0,7639.0,220,1432731,1020.0,18.0,9.0,low,low,yes,STAY,13119,IOS
one,192868.0,72,13.0,2945.0,135,885504,1083.0,5.0,5.0,low,avg,no,STAY,14095,IOS
zero,194313.0,208,57.0,7892.0,135,708600,942.0,25.0,1.0,low,high,yes,LEAVE,13914,IOS
one,87425.0,128,24.0,2500.0,126,362948,761.0,0.0,5.0,low,low,yes,LEAVE,16080,Android
zero,283622.0,46,0.0,5677.0,157,659509,316.0,5.0,9.0,low,high,yes,STAY,15122,Android
zero,248184.0,237,14.0,5197.0,116,817565,547.0,17.0,10.0,high,low,no,LEAVE,11302,Android
zero,301940.0,72,36.0,6139.0,111,844401,778.0,3.0,2.0,low,avg,yes,LEAVE,5718,Android
zero,347807.0,249,0.0,5739.0,172,726149,662.0,23.0,13.0,high,low,no,LEAVE,13857,Android
zero,89403.0,64,48.0,4465.0,129,776832,1020.0,3.0,2.0,low,high,no,STAY,2123,IOS
one,203318.0,0,24.0,7186.0,191,1014088,1157.0,0.0,4.0,high,high,yes,STAY,16646,IOS
one,375659.0,199,0.0,2997.0,214,1183369,861.0,24.0,6.0,low,low,yes,LEAVE,8729,IOS
zero,283459.0,59,34.0,5343.0,218,1114319,514.0,4.0,2.0,low,high,yes,LEAVE,5305,Android
zero,365492.0,0,20.0,619.0,118,1071619,496.0,1.0,5.0,low,low,yes,STAY,14171,Android
one,365412.0,0,0.0,2066.0,219,1205386,406.0,1.0,14.0,low,low,yes,STAY,12748,Android
zero,278928.0,0,14.0,5766.0,117,565740,1265.0,0.0,5.0,avg,low,yes,STAY,11228,IOS
one,310231.0,145,14.0,1668.0,63,1091210,619.0,25.0,6.0,low,high,yes,LEAVE,8625,Android
zero,390166.0,58,89.0,7203.0,87,1100647,1033.0,5.0,1.0,low,low,no,LEAVE,14030,IOS
one,301745.0,263,89.0,6034.0,168,1046792,718.0,23.0,2.0,high,high,yes,LEAVE,11964,Android
one,402006.0,68,14.0,5359.0,72,666871,1227.0,4.0,5.0,low,high,yes,STAY,11221,IOS
one,397139.0,0,0.0,5375.0,113,461942,894.0,1.0,10.0,low,low,no,LEAVE,4095,IOS
zero,399009.0,60,48.0,935.0,136,647378,1113.0,5.0,2.0,high,low,yes,LEAVE,9399,IOS
zero,70051.0,0,76.0,1348.0,122,1071692,968.0,16.0,1.0,low,low,yes,STAY,14417,IOS
one,342547.0,59,84.0,2319.0,62,1171863,1057.0,3.0,2.0,high,avg,no,LEAVE,19632,IOS
one,364892.0,0,0.0,2466.0,118,1078506,687.0,1.0,12.0,high,low,no,STAY,9836,Android
one,126310.0,0,19.0,3920.0,139,1224282,309.0,1.0,4.0,low,low,yes,STAY,17753,Android
zero,401151.0,0,84.0,2669.0,139,832119,591.0,0.0,2.0,low,low,yes,STAY,12753,Android
one,334957.0,0,21.0,437.0,81,823643,786.0,1.0,4.0,low,high,yes,STAY,14393,Android
zero,227861.0,191,66.0,3571.0,196,705956,423.0,14.0,2.0,high,high,yes,LEAVE,4360,Android
zero,121551.0,241,14.0,4554.0,77,969257,1075.0,23.0,6.0,avg,high,no,STAY,12785,IOS
zero,290996.0,211,22.0,4249.0,61,705092,284.0,18.0,4.0,low,low,no,LEAVE,15971,Android
one,82130.0,212,0.0,3402.0,149,952504,610.0,24.0,14.0,low,low,no,LEAVE,7609,Android
one,125525.0,78,22.0,7864.0,188,733432,1004.0,5.0,2.0,high,high,no,LEAVE,11926,IOS
zero,301723.0,0,22.0,7091.0,160,1291332,1223.0,1.0,5.0,high,low,yes,STAY,3845,IOS
zero,176638.0,77,23.0,4948.0,67,835145,954.0,1.0,5.0,low,high,yes,LEAVE,11498,IOS
zero,131167.0,60,61.0,4837.0,60,1344564,911.0,3.0,2.0,low,high,no,STAY,17974,IOS
one,294428.0,192,89.0,5337.0,123,995570,903.0,10.0,2.0,high,low,no,LEAVE,547,IOS
zero,284130.0,0,73.0,6065.0,165,858393,351.0,3.0,1.0,high,low,yes,LEAVE,12092,Android
one,135025.0,0,23.0,3940.0,219,1258786,793.0,1.0,4.0,low,low,yes,STAY,8022,Android
one,371951.0,0,0.0,3291.0,99,1139011,452.0,0.0,9.0,high,high,no,LEAVE,1779,Android
zero,58109.0,147,0.0,5106.0,142,1377302,230.0,15.0,11.0,low,low,no,STAY,704,Android
zero,204216.0,40,0.0,5913.0,220,764646,1317.0,4.0,2.0,low,high,yes,STAY,10737,IOS
one,299693.0,61,24.0,1888.0,57,475601,434.0,4.0,6.0,high,low,yes,LEAVE,11180,Android
one,86868.0,0,46.0,6883.0,97,759274,1321.0,0.0,2.0,low,high,no,STAY,12284,IOS
zero,399187.0,0,0.0,2557.0,70,572336,857.0,1.0,15.0,low,high,,LEAVE,11875,IOS
zero,387261.0,194,0.0,6341.0,77,557572,925.0,11.0,12.0,low,low,no,LEAVE,1176,IOS
zero,297041.0,0,20.0,5951.0,117,1018213,958.0,0.0,6.0,high,low,no,LEAVE,19099,IOS
one,339017.0,0,0.0,5498.0,66,1424920,938.0,0.0,11.0,high,low,,STAY,13922,IOS
zero,335607.0,71,74.0,7763.0,112,1068413,1008.0,5.0,1.0,high,low,no,LEAVE,2498,IOS
zero,161344.0,0,0.0,4554.0,55,624723,664.0,0.0,9.0,high,low,no,STAY,5732,Android
one,300707.0,48,57.0,1385.0,91,1006634,396.0,3.0,1.0,low,low,,LEAVE,1976,Android
zero,399225.0,202,0.0,5277.0,202,963045,457.0,22.0,13.0,low,low,no,LEAVE,12177,Android
one,216485.0,69,45.0,2070.0,126,759448,1127.0,3.0,2.0,high,high,yes,STAY,8964,IOS
one,272978.0,0,36.0,1613.0,74,781832,940.0,0.0,2.0,low,low,yes,LEAVE,14900,IOS
one,240352.0,166,51.0,3162.0,159,412145,319.0,18.0,2.0,high,high,yes,LEAVE,11709,Android
zero,244752.0,38,0.0,566.0,196,1149417,411.0,5.0,15.0,low,high,yes,STAY,15781,Android
one,335810.0,276,85.0,4748.0,91,717490,847.0,18.0,2.0,avg,high,no,LEAVE,4284,IOS
one,309214.0,33,0.0,1543.0,152,905889,690.0,4.0,2.0,low,low,yes,LEAVE,16461,Android
zero,422067.0,0,23.0,507.0,53,733935,1313.0,0.0,4.0,low,low,yes,STAY,1958,IOS
one,344804.0,154,8.0,3679.0,220,584356,733.0,11.0,4.0,high,low,yes,LEAVE,3964,Android
zero,289287.0,0,6.0,6989.0,104,819225,496.0,0.0,5.0,high,high,no,STAY,16640,Android
one,97047.0,253,13.0,3957.0,211,1438286,1164.0,27.0,10.0,low,low,yes,STAY,2016,IOS
zero,305047.0,0,58.0,3120.0,153,404621,250.0,0.0,2.0,high,low,yes,LEAVE,4606,Android
one,237524.0,87,0.0,1136.0,117,1241261,273.0,5.0,8.0,low,low,yes,STAY,348,Android
zero,355546.0,170,77.0,3319.0,71,1343761,1271.0,15.0,1.0,low,low,yes,STAY,13814,IOS
one,173684.0,0,40.0,2569.0,159,728352,459.0,26.0,2.0,high,low,yes,LEAVE,16162,Android
zero,203958.0,204,0.0,645.0,104,1172372,1344.0,20.0,9.0,high,low,yes,STAY,2611,IOS
one,287985.0,184,0.0,4908.0,77,545041,1015.0,5.0,9.0,low,avg,no,LEAVE,7513,IOS
one,335644.0,0,43.0,1335.0,97,545768,1063.0,0.0,2.0,low,low,no,LEAVE,3550,IOS
one,331515.0,62,20.0,6636.0,105,533209,793.0,3.0,5.0,high,low,,LEAVE,18913,Android
zero,151613.0,44,0.0,411.0,97,1263713,1157.0,5.0,8.0,low,low,yes,STAY,6688,IOS
zero,411284.0,0,0.0,886.0,136,465344,350.0,5.0,14.0,low,low,no,LEAVE,9600,Android
zero,384293.0,73,8.0,2646.0,148,358382,569.0,3.0,4.0,high,low,yes,LEAVE,15070,Android
zero,119572.0,195,0.0,3514.0,135,330875,1300.0,4.0,12.0,low,high,no,LEAVE,14339,IOS
one,81269.0,221,11.0,2734.0,70,652054,879.0,24.0,4.0,low,high,yes,STAY,3677,IOS
zero,110295.0,0,0.0,2350.0,172,750541,664.0,0.0,13.0,low,low,yes,STAY,12449,Android
zero,301222.0,0,0.0,4482.0,61,775521,237.0,1.0,14.0,low,low,yes,STAY,12477,Android
one,408934.0,239,31.0,928.0,56,550606,399.0,24.0,6.0,high,low,yes,STAY,18705,Android
one,172501.0,86,8.0,872.0,173,629223,977.0,5.0,4.0,low,high,yes,LEAVE,18573,IOS
zero,71806.0,0,9.0,1056.0,80,612324,307.0,3.0,1.0,high,low,no,STAY,6,Android
one,382140.0,162,0.0,5561.0,132,1048390,532.0,21.0,8.0,high,low,yes,LEAVE,8845,Android
one,121066.0,234,0.0,1994.0,114,1027413,851.0,22.0,10.0,low,low,yes,LEAVE,7541,IOS
one,186280.0,76,8.0,2472.0,91,1187696,1166.0,3.0,4.0,high,high,no,STAY,9429,IOS
one,260938.0,81,5.0,7499.0,201,1148020,223.0,5.0,4.0,low,high,no,STAY,14057,Android
one,423572.0,169,0.0,3446.0,220,606384,281.0,1.0,14.0,avg,low,no,STAY,11296,Android
zero,74687.0,219,0.0,7634.0,85,1032433,1180.0,22.0,14.0,high,low,yes,LEAVE,16364,IOS
one,331632.0,0,17.0,2293.0,161,871157,1057.0,0.0,4.0,low,low,yes,STAY,13664,IOS
one,351562.0,0,82.0,4005.0,166,1185760,423.0,1.0,1.0,low,low,yes,LEAVE,1510,Android
zero,328152.0,167,71.0,3600.0,124,1173446,1257.0,21.0,4.0,low,high,yes,LEAVE,9941,IOS
zero,304283.0,203,83.0,2750.0,156,779166,856.0,20.0,1.0,low,low,yes,LEAVE,9457,IOS
one,263525.0,0,0.0,5435.0,86,1383311,813.0,0.0,9.0,high,low,no,STAY,8215,IOS
one,79618.0,0,0.0,5927.0,82,611772,560.0,1.0,9.0,low,high,yes,LEAVE,18231,Android
zero,164091.0,67,32.0,1201.0,124,935342,609.0,4.0,2.0,low,high,yes,STAY,1979,Android
zero,383107.0,39,0.0,4543.0,70,1400120,575.0,5.0,12.0,low,high,yes,STAY,14591,Android
zero,392833.0,65,0.0,4619.0,175,922493,600.0,1.0,8.0,low,high,no,LEAVE,12813,Android
zero,122396.0,0,20.0,1603.0,150,1293640,547.0,4.0,4.0,low,high,no,STAY,16655,Android
one,324277.0,210,53.0,7778.0,82,1105536,1012.0,29.0,2.0,low,avg,no,STAY,12724,IOS
zero,411590.0,214,66.0,6261.0,200,1080865,257.0,24.0,13.0,low,high,,STAY,4239,Android
zero,395189.0,237,51.0,3261.0,107,585259,267.0,12.0,2.0,low,low,yes,LEAVE,15433,Android
one,105601.0,39,12.0,4259.0,190,1377065,1266.0,5.0,6.0,high,high,no,STAY,19956,IOS
zero,177882.0,46,0.0,1336.0,214,570466,732.0,4.0,12.0,high,high,no,STAY,10293,Android
one,297782.0,54,30.0,2105.0,120,1089008,592.0,4.0,11.0,high,low,yes,LEAVE,359,Android
zero,422887.0,75,65.0,7627.0,81,1049559,276.0,4.0,1.0,low,low,no,STAY,604,Android
zero,315905.0,42,15.0,3571.0,75,756133,910.0,5.0,4.0,low,high,yes,STAY,1753,IOS
one,278888.0,56,24.0,4539.0,98,1095655,862.0,14.0,9.0,high,low,yes,STAY,11036,IOS
zero,301844.0,69,0.0,1075.0,220,730331,896.0,4.0,9.0,high,high,yes,STAY,6243,IOS
one,360940.0,0,54.0,5656.0,178,1084684,1075.0,1.0,2.0,low,high,yes,STAY,5295,IOS
one,198982.0,35,0.0,7600.0,141,1380397,598.0,4.0,13.0,avg,high,no,STAY,7949,Android
one,94144.0,63,22.0,5570.0,101,603915,1068.0,5.0,5.0,low,high,no,STAY,2521,IOS
one,424842.0,0,0.0,5823.0,169,1145852,563.0,0.0,12.0,low,high,no,LEAVE,13889,Android
zero,323277.0,177,7.0,3797.0,128,848675,363.0,20.0,6.0,high,high,yes,STAY,7417,Android
zero,320054.0,0,14.0,1352.0,85,953247,1035.0,0.0,15.0,avg,low,yes,STAY,12074,IOS
zero,383380.0,66,79.0,5772.0,162,774739,273.0,4.0,2.0,low,low,no,STAY,18752,Android
one,155144.0,53,12.0,4755.0,181,864746,823.0,3.0,6.0,high,high,yes,LEAVE,5466,IOS
one,322241.0,189,13.0,3475.0,83,1276835,929.0,20.0,4.0,high,low,yes,STAY,12381,IOS
zero,234406.0,223,22.0,5771.0,174,746714,749.0,28.0,4.0,low,low,yes,LEAVE,12579,Android
one,147065.0,0,14.0,4690.0,134,564469,364.0,0.0,1.0,low,low,no,STAY,15395,Android
zero,133820.0,0,21.0,1413.0,100,829403,1348.0,0.0,4.0,low,low,yes,STAY,14888,IOS
zero,225745.0,0,21.0,5404.0,214,389089,268.0,5.0,5.0,low,high,no,LEAVE,15864,Android
zero,421616.0,70,12.0,5268.0,220,657796,1043.0,3.0,6.0,low,low,yes,STAY,563,IOS
one,182561.0,233,0.0,2366.0,98,1151796,1091.0,28.0,8.0,high,low,no,STAY,9848,IOS
one,232358.0,146,22.0,4855.0,84,1170216,578.0,29.0,5.0,high,low,no,LEAVE,11470,Android
one,405651.0,205,67.0,1081.0,154,782117,1001.0,25.0,2.0,low,low,,STAY,9681,IOS
zero,336470.0,0,0.0,7381.0,110,901893,1337.0,0.0,15.0,high,high,no,LEAVE,14698,IOS
one,389534.0,53,0.0,3036.0,87,897311,359.0,10.0,15.0,low,high,yes,STAY,13178,Android
one,194336.0,0,21.0,7833.0,181,1435718,890.0,0.0,5.0,high,low,no,STAY,13890,IOS
one,195198.0,56,68.0,3147.0,105,988348,693.0,3.0,1.0,high,low,yes,STAY,7847,Android
one,213369.0,58,19.0,4253.0,139,981693,396.0,3.0,6.0,low,low,yes,LEAVE,19686,Android
one,203606.0,65,0.0,4131.0,150,638487,888.0,4.0,8.0,high,low,no,STAY,19392,IOS
zero,211712.0,187,89.0,2576.0,214,619524,1194.0,5.0,1.0,low,low,yes,LEAVE,12985,IOS
zero,298901.0,0,0.0,3621.0,72,651087,1141.0,0.0,2.0,high,low,no,STAY,15798,IOS
one,294465.0,0,0.0,3889.0,58,852423,973.0,0.0,15.0,avg,low,yes,LEAVE,1184,IOS
one,312833.0,200,71.0,4643.0,101,770534,1025.0,16.0,1.0,low,low,yes,LEAVE,12986,IOS
zero,66043.0,0,0.0,5166.0,138,1121823,1332.0,1.0,12.0,high,low,yes,STAY,7399,IOS
zero,281587.0,0,9.0,6457.0,145,1070571,228.0,1.0,6.0,low,low,no,STAY,15325,Android
one,70000.0,50,76.0,1809.0,127,896608,1265.0,3.0,1.0,low,high,no,LEAVE,11772,IOS
one,304017.0,0,0.0,6855.0,192,591972,972.0,0.0,10.0,avg,high,yes,STAY,15725,IOS
one,62940.0,206,0.0,4164.0,168,827464,1289.0,16.0,10.0,low,low,yes,STAY,13752,IOS
one,171693.0,0,0.0,6329.0,59,797001,309.0,25.0,5.0,low,high,yes,STAY,4850,Android
zero,232764.0,174,0.0,7237.0,61,1007672,447.0,29.0,9.0,high,high,no,LEAVE,4929,Android
zero,280969.0,62,13.0,1597.0,164,596290,1287.0,3.0,5.0,low,high,yes,LEAVE,6883,IOS
one,115713.0,0,0.0,7406.0,128,1213336,462.0,0.0,15.0,low,low,yes,STAY,10056,Android
one,117248.0,184,0.0,2070.0,198,407003,502.0,18.0,14.0,low,low,no,LEAVE,15376,Android
one,86106.0,77,0.0,772.0,220,837798,1250.0,23.0,12.0,high,avg,no,LEAVE,7925,IOS
one,358526.0,179,46.0,1174.0,73,881882,527.0,23.0,2.0,high,low,no,LEAVE,15793,Android
one,240012.0,0,81.0,1752.0,57,978901,701.0,1.0,2.0,low,avg,no,LEAVE,1902,Android
zero,70119.0,77,11.0,7837.0,120,881343,987.0,5.0,5.0,low,low,yes,STAY,19627,IOS
zero,300509.0,0,0.0,1765.0,216,999235,1203.0,1.0,8.0,low,low,yes,STAY,357,IOS
one,352268.0,223,54.0,6864.0,112,902802,535.0,20.0,1.0,high,high,no,LEAVE,2037,Android
zero,142476.0,0,0.0,2104.0,177,885434,765.0,0.0,11.0,avg,low,yes,LEAVE,10090,Android
zero,252748.0,0,30.0,5718.0,131,945668,1163.0,4.0,1.0,avg,avg,no,STAY,19177,IOS
zero,179999.0,0,78.0,823.0,97,563948,411.0,1.0,1.0,avg,avg,yes,STAY,10824,Android
zero,358102.0,0,0.0,1417.0,145,513429,538.0,0.0,10.0,low,low,no,LEAVE,19713,Android
one,291181.0,0,23.0,6728.0,98,738422,320.0,0.0,6.0,high,high,yes,LEAVE,16535,Android
one,423766.0,67,46.0,7412.0,204,1292596,785.0,5.0,2.0,low,high,yes,STAY,15327,Android
zero,188713.0,36,0.0,5397.0,123,905227,802.0,4.0,14.0,low,high,yes,LEAVE,13143,IOS
zero,231421.0,0,0.0,6308.0,178,1069789,836.0,1.0,14.0,low,low,yes,LEAVE,13563,IOS
one,87103.0,68,20.0,5594.0,157,1111527,285.0,5.0,1.0,high,low,yes,STAY,19130,Android
zero,69571.0,38,10.0,739.0,217,930948,329.0,26.0,6.0,high,low,yes,LEAVE,14335,Android
one,237903.0,0,86.0,1524.0,63,999773,684.0,1.0,2.0,low,low,yes,LEAVE,3011,Android
zero,296083.0,241,49.0,4770.0,96,504051,875.0,14.0,1.0,high,low,no,LEAVE,17539,IOS
zero,334066.0,203,29.0,3527.0,208,564342,682.0,17.0,9.0,low,low,,STAY,14448,Android
one,83375.0,0,0.0,3911.0,148,598178,1337.0,0.0,11.0,high,low,yes,LEAVE,6353,IOS
zero,350960.0,0,0.0,2077.0,118,723827,892.0,0.0,10.0,low,high,yes,LEAVE,17064,IOS
zero,190103.0,0,7.0,2455.0,219,1257684,656.0,1.0,5.0,high,low,yes,STAY,1648,Android
zero,328827.0,57,0.0,1377.0,170,834547,512.0,5.0,15.0,low,high,no,LEAVE,14152,Android
one,109075.0,0,74.0,4936.0,62,608773,304.0,0.0,2.0,avg,high,no,LEAVE,5250,Android
one,412567.0,0,70.0,1621.0,113,451277,1350.0,1.0,2.0,avg,avg,yes,LEAVE,11411,IOS
one,74789.0,64,21.0,5221.0,86,1192529,1278.0,4.0,4.0,high,high,no,STAY,19753,IOS
one,291673.0,39,0.0,4428.0,186,1099347,234.0,3.0,12.0,high,low,no,LEAVE,6062,Android
one,373382.0,0,0.0,7962.0,90,1385105,1309.0,1.0,14.0,low,low,yes,STAY,4115,IOS
one,60834.0,190,79.0,2494.0,146,1077496,764.0,25.0,2.0,high,low,yes,LEAVE,11762,Android
one,175367.0,0,11.0,2369.0,82,1025712,1204.0,0.0,1.0,avg,avg,yes,STAY,11932,IOS
one,197951.0,192,18.0,1475.0,152,991518,1273.0,19.0,4.0,avg,high,no,STAY,5075,IOS
one,56167.0,220,12.0,1500.0,167,380124,431.0,22.0,1.0,low,high,no,LEAVE,18523,Android
zero,81845.0,0,0.0,3170.0,198,1037383,657.0,0.0,10.0,high,low,yes,STAY,18737,Android
one,145416.0,0,14.0,6756.0,195,638291,805.0,1.0,,low,high,no,STAY,11618,IOS
zero,380421.0,0,74.0,6059.0,53,994251,532.0,0.0,1.0,low,avg,yes,STAY,4291,Android
zero,365814.0,0,10.0,2961.0,214,801778,1093.0,1.0,5.0,high,high,no,STAY,12876,IOS
one,248429.0,149,53.0,4736.0,146,976173,719.0,24.0,2.0,low,low,,LEAVE,10652,Android
zero,128552.0,57,0.0,3226.0,126,1176514,841.0,3.0,12.0,low,low,no,LEAVE,9708,IOS
one,127907.0,0,54.0,1626.0,95,538549,982.0,1.0,2.0,low,low,yes,LEAVE,11668,IOS
one,160348.0,228,50.0,1539.0,211,881812,928.0,14.0,1.0,low,low,no,LEAVE,5183,IOS
one,227782.0,0,0.0,6248.0,75,975998,276.0,1.0,14.0,low,low,no,LEAVE,7239,Android
one,274407.0,0,0.0,1500.0,76,680326,301.0,1.0,8.0,high,low,yes,LEAVE,16426,Android
zero,135765.0,167,48.0,3622.0,96,1141900,494.0,12.0,1.0,high,low,,LEAVE,16627,Android
zero,262151.0,0,84.0,4892.0,200,1421645,1348.0,1.0,1.0,low,low,yes,STAY,251,IOS
one,329710.0,0,64.0,6429.0,59,824603,1184.0,0.0,2.0,low,high,yes,LEAVE,7986,IOS
